token,timestamp,iterations,elapsedtime,averagetime
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24562,915.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),7,24560,784.2857142857143
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24562,915.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24562,915.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24562,916
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24562,916.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24561,915.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),7,24560,784.2857142857143
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,916.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,917
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24563,916.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,917
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,917.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,917.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,917.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,917.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,918
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24564,916.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,918.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,918.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24565,917.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,918.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,919
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,919
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,918.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,919
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,919.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24569,919.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24569,919.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24569,919.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24569,919.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24567,918.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24575,919.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24575,920
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24576,920
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24576,920.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24568,919.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24576,920.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24577,920.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24576,920
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24578,920.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24566,917.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24579,920.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24578,920.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24578,920.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24579,921
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24579,921
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24579,921.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24580,921.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24580,921.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,921.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24580,921.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24580,921.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,921.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24577,920.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,921.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24582,922
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,921.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,922
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24582,922
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24582,922.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24582,922.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24583,922.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24582,922.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24583,922.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24578,920.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24583,922.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24581,921.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24584,922.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24569,919.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24585,923
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24585,923.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24585,923
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24585,923
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24586,923.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24587,923.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24587,923.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24588,923.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24588,924.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24585,923.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24589,924.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24584,922.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24588,924.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24588,924.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24589,925
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24590,925.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24589,924.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24590,925.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24583,922.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24591,925.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24590,927
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24591,927.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24590,926.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24591,928.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24592,929.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24591,928.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24592,929.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24593,930.5
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24592,930.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24593,930.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24593,931
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24593,931.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24592,930.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24594,931.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24594,931.8333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24593,931.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24590,925.1666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1121
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1121.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1121.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24593,1121.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1121.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24593,1120.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24593,1122
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1122.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1122.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1123
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1123
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24593,1121.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1123.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24594,1123.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24588,924.6666666666666
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1124
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1124.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1124.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1125.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1125.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1123.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24596,1126.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24596,1127
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24596,1127.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1123.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24596,1127.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24595,1126.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24596,1127
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1127.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1128
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1128.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1127.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),6,24594,931.3333333333334
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1128.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24598,1129.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24599,1129.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24599,1130
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1127.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24600,1130.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24600,1130.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24599,1130.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24599,1130.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24600,1130.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24600,1130.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24600,1130.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24601,1131
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24601,1131.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1131.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1128.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24601,1131.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24601,1131.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1131.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1131.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24597,1128.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1132
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1132.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1132.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1133.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24603,1133.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1133.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1134
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24604,1134.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24605,1134.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24605,1134.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1134.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24599,1130
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24602,1131.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24601,1131.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1135
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24605,1134.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1135.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1135.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1135.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1135.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1135.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1135.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1135.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1134.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1136.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1136.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24609,1137.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24609,1137.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24608,1137.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24606,1134.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24607,1136.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24609,1138
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24609,1138.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1139.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1139.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1139.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1140
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1140
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1140.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1140.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24610,1138.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1140.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1140.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1140.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1141
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1141
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24611,1141.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1141.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1141.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1141.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1141.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1141.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1141.8
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1142
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1142.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1142.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24614,1142.6
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24612,1142.2
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.4
LEOTIMING,Wed Feb 13 2019 10:50:16 GMT+0800 (HKT),5,24613,1142.6
